ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
18-03-2016,1656.293154,-22.04424341,5197.584248,1656.293154,1656.293154,986.6882182,986.6882182,986.6882182,419.7405272,419.7405272,419.7405272,566.947691,566.947691,566.947691,0,0,0,2642.981372
19-03-2016,1657.174903,-389.5593068,5035.896485,1657.174903,1657.174903,568.3737355,568.3737355,568.3737355,21.96802764,21.96802764,21.96802764,546.4057079,546.4057079,546.4057079,0,0,0,2225.548639
20-03-2016,1658.056653,-195.7970625,5122.090628,1658.056653,1658.056653,719.7245333,719.7245333,719.7245333,203.7542451,203.7542451,203.7542451,515.9702881,515.9702881,515.9702881,0,0,0,2377.781186
21-03-2016,1658.938402,-312.7415948,5205.988478,1658.938402,1658.938402,888.2506742,888.2506742,888.2506742,411.5590087,411.5590087,411.5590087,476.6916655,476.6916655,476.6916655,0,0,0,2547.189076
22-03-2016,1659.820152,-699.9657857,4690.512327,1659.820152,1659.820152,258.4525453,258.4525453,258.4525453,-171.2908683,-171.2908683,-171.2908683,429.7434136,429.7434136,429.7434136,0,0,0,1918.272697
24-03-2016,1661.58365,-521.6544204,4935.675525,1661.58365,1661.58365,473.7073361,473.7073361,473.7073361,155.7413792,155.7413792,155.7413792,317.9659569,317.9659569,317.9659569,0,0,0,2135.290987
25-03-2016,1662.4654,-552.7094472,5143.473239,1662.4654,1662.4654,675.5628991,675.5628991,675.5628991,419.7405272,419.7405272,419.7405272,255.8223719,255.8223719,255.8223719,0,0,0,2338.028299
26-03-2016,1663.347149,-966.9382045,4516.511144,1663.347149,1663.347149,213.2846828,213.2846828,213.2846828,21.96802764,21.96802764,21.96802764,191.3166551,191.3166551,191.3166551,0,0,0,1876.631832
27-03-2016,1664.228899,-783.6450632,4820.578156,1664.228899,1664.228899,329.5254376,329.5254376,329.5254376,203.7542451,203.7542451,203.7542451,125.7711924,125.7711924,125.7711924,0,0,0,1993.754336
28-03-2016,1665.110648,-614.8116061,4918.981164,1665.110648,1665.110648,472.0057167,472.0057167,472.0057167,411.5590087,411.5590087,411.5590087,60.44670799,60.44670799,60.44670799,0,0,0,2137.116365
29-03-2016,1665.992398,-1233.139643,4193.922405,1665.992398,1665.992398,-174.7748988,-174.7748988,-174.7748988,-171.2908683,-171.2908683,-171.2908683,-3.484030569,-3.484030569,-3.484030569,0,0,0,1491.217499
30-03-2016,1666.874147,-2091.176079,3214.906196,1666.874147,1666.874147,-1106.431749,-1106.431749,-1106.431749,-1041.47232,-1041.47232,-1041.47232,-64.95942922,-64.95942922,-64.95942922,0,0,0,560.4423981
31-03-2016,1667.755896,-1112.79699,4438.449443,1667.755896,1667.755896,32.69266861,32.69266861,32.69266861,155.7413792,155.7413792,155.7413792,-123.0487106,-123.0487106,-123.0487106,0,0,0,1700.448565
01-04-2016,1668.637646,-834.261655,4694.359763,1668.637646,1668.637646,242.7729382,242.7729382,242.7729382,419.7405272,419.7405272,419.7405272,-176.967589,-176.967589,-176.967589,0,0,0,1911.410584
02-04-2016,1669.519395,-1182.806069,4098.318114,1669.519395,1669.519395,-204.1216667,-204.1216667,-204.1216667,21.96802764,21.96802764,21.96802764,-226.0896943,-226.0896943,-226.0896943,0,0,0,1465.397728
03-04-2016,1670.401145,-1277.160265,4563.255154,1670.401145,1670.401145,-66.19933203,-66.19933203,-66.19933203,203.7542451,203.7542451,203.7542451,-269.9535772,-269.9535772,-269.9535772,0,0,0,1604.201812
04-04-2016,1671.282894,-933.8482102,4602.496015,1671.282894,1671.282894,103.2937624,103.2937624,103.2937624,411.5590087,411.5590087,411.5590087,-308.2652464,-308.2652464,-308.2652464,0,0,0,1774.576656
05-04-2016,1672.164643,-1447.25655,4041.649152,1672.164643,1672.164643,-512.1871741,-512.1871741,-512.1871741,-171.2908683,-171.2908683,-171.2908683,-340.8963058,-340.8963058,-340.8963058,0,0,0,1159.977469
06-04-2016,1673.091543,-2267.648501,3216.456449,1673.091543,1673.091543,-1409.350191,-1409.350191,-1409.350191,-1041.47232,-1041.47232,-1041.47232,-367.8778716,-367.8778716,-367.8778716,0,0,0,263.7413516
07-04-2016,1674.018442,-1252.739062,4134.225648,1674.018442,1674.018442,-233.6491767,-233.6491767,-233.6491767,155.7413792,155.7413792,155.7413792,-389.3905559,-389.3905559,-389.3905559,0,0,0,1440.369265
08-04-2016,1674.945342,-1172.885287,4391.143366,1674.945342,1674.945342,13.98962733,13.98962733,13.98962733,419.7405272,419.7405272,419.7405272,-405.7508998,-405.7508998,-405.7508998,0,0,0,1688.934969
09-04-2016,1675.872241,-1433.06547,3985.800083,1675.872241,1675.872241,-395.4266941,-395.4266941,-395.4266941,21.96802764,21.96802764,21.96802764,-417.3947218,-417.3947218,-417.3947218,0,0,0,1280.445547
10-04-2016,1676.79914,-1191.736594,4316.033432,1676.79914,1676.79914,-221.1036733,-221.1036733,-221.1036733,203.7542451,203.7542451,203.7542451,-424.8579185,-424.8579185,-424.8579185,0,0,0,1455.695467
12-04-2016,1678.652939,-1489.837809,3917.516647,1678.652939,1678.652939,-601.0490213,-601.0490213,-601.0490213,-171.2908683,-171.2908683,-171.2908683,-429.7581531,-429.7581531,-429.7581531,0,0,0,1077.603918
13-04-2016,1679.579839,-2389.514144,3006.055497,1679.579839,1679.579839,-1470.043303,-1470.043303,-1470.043303,-1041.47232,-1041.47232,-1041.47232,-428.5709839,-428.5709839,-428.5709839,0,0,0,209.536535
14-04-2016,1680.506738,-1183.415628,4340.715319,1680.506738,1680.506738,-270.1670402,-270.1670402,-270.1670402,155.7413792,155.7413792,155.7413792,-425.9084194,-425.9084194,-425.9084194,0,0,0,1410.339698
15-04-2016,1681.433637,-969.7455456,4560.338405,1681.433637,1681.433637,-2.732047011,-2.732047011,-2.732047011,419.7405272,419.7405272,419.7405272,-422.4725742,-422.4725742,-422.4725742,0,0,0,1678.70159
16-04-2016,1682.360537,-1357.212889,4013.797441,1682.360537,1682.360537,-396.9636546,-396.9636546,-396.9636546,21.96802764,21.96802764,21.96802764,-418.9316823,-418.9316823,-418.9316823,0,0,0,1285.396882
17-04-2016,1683.287436,-1502.123245,4246.711223,1683.287436,1683.287436,-212.1462391,-212.1462391,-212.1462391,203.7542451,203.7542451,203.7542451,-415.9004843,-415.9004843,-415.9004843,0,0,0,1471.141197
18-04-2016,1684.214336,-1001.706067,4480.142731,1684.214336,1684.214336,-2.363863664,-2.363863664,-2.363863664,411.5590087,411.5590087,411.5590087,-413.9228724,-413.9228724,-413.9228724,0,0,0,1681.850472
19-04-2016,1685.141235,-1586.621415,3853.25038,1685.141235,1685.141235,-584.7480814,-584.7480814,-584.7480814,-171.2908683,-171.2908683,-171.2908683,-413.4572132,-413.4572132,-413.4572132,0,0,0,1100.393153
21-04-2016,1686.995034,-1372.644917,4162.070567,1686.995034,1686.995034,-262.6594895,-262.6594895,-262.6594895,155.7413792,155.7413792,155.7413792,-418.4008687,-418.4008687,-418.4008687,0,0,0,1424.335544
22-04-2016,1687.921933,-1147.395842,4493.909351,1687.921933,1687.921933,-4.470234656,-4.470234656,-4.470234656,419.7405272,419.7405272,419.7405272,-424.2107618,-424.2107618,-424.2107618,0,0,0,1683.451698
23-04-2016,1688.848833,-1281.16445,4130.396282,1688.848833,1688.848833,-410.3592044,-410.3592044,-410.3592044,21.96802764,21.96802764,21.96802764,-432.3272321,-432.3272321,-432.3272321,0,0,0,1278.489628
24-04-2016,1689.775732,-1249.945437,4062.242804,1689.775732,1689.775732,-238.9186552,-238.9186552,-238.9186552,203.7542451,203.7542451,203.7542451,-442.6729003,-442.6729003,-442.6729003,0,0,0,1450.857077
25-04-2016,1690.702631,-1063.327949,4271.118663,1690.702631,1690.702631,-43.50628357,-43.50628357,-43.50628357,411.5590087,411.5590087,411.5590087,-455.0652923,-455.0652923,-455.0652923,0,0,0,1647.196348
26-04-2016,1691.629531,-1776.275637,3631.065902,1691.629531,1691.629531,-640.5159063,-640.5159063,-640.5159063,-171.2908683,-171.2908683,-171.2908683,-469.2250381,-469.2250381,-469.2250381,0,0,0,1051.113624
28-04-2016,1693.483329,-1461.440807,4121.659646,1693.483329,1693.483329,-345.57125,-345.57125,-345.57125,155.7413792,155.7413792,155.7413792,-501.3126292,-501.3126292,-501.3126292,0,0,0,1347.91208
30-04-2016,1695.337128,-1258.822327,3987.678921,1695.337128,1695.337128,-513.2659894,-513.2659894,-513.2659894,21.96802764,21.96802764,21.96802764,-535.234017,-535.234017,-535.234017,0,0,0,1182.071139
01-05-2016,1696.264028,-1420.131867,4096.319814,1696.264028,1696.264028,-347.7798865,-347.7798865,-347.7798865,203.7542451,203.7542451,203.7542451,-551.5341317,-551.5341317,-551.5341317,0,0,0,1348.484141
02-05-2016,1697.190927,-1101.591895,4205.266372,1697.190927,1697.190927,-155.0840131,-155.0840131,-155.0840131,411.5590087,411.5590087,411.5590087,-566.6430218,-566.6430218,-566.6430218,0,0,0,1542.106914
03-05-2016,1698.117826,-1781.9625,3602.011197,1698.117826,1698.117826,-751.2999511,-751.2999511,-751.2999511,-171.2908683,-171.2908683,-171.2908683,-580.0090828,-580.0090828,-580.0090828,0,0,0,946.8178754
05-05-2016,1699.971625,-1629.019601,4092.221107,1699.971625,1699.971625,-443.7315439,-443.7315439,-443.7315439,155.7413792,155.7413792,155.7413792,-599.4729231,-599.4729231,-599.4729231,0,0,0,1256.240081
06-05-2016,1700.898525,-1277.647183,4238.616332,1700.898525,1700.898525,-184.9405732,-184.9405732,-184.9405732,419.7405272,419.7405272,419.7405272,-604.6811004,-604.6811004,-604.6811004,0,0,0,1515.957951
07-05-2016,1701.825424,-1563.713512,4023.566581,1701.825424,1701.825424,-584.4265304,-584.4265304,-584.4265304,21.96802764,21.96802764,21.96802764,-606.394558,-606.394558,-606.394558,0,0,0,1117.398894
08-05-2016,1702.752323,-1305.782216,3829.421885,1702.752323,1702.752323,-400.602276,-400.602276,-400.602276,203.7542451,203.7542451,203.7542451,-604.3565211,-604.3565211,-604.3565211,0,0,0,1302.150048
09-05-2016,1703.679223,-1361.747749,4210.83719,1703.679223,1703.679223,-186.8430978,-186.8430978,-186.8430978,411.5590087,411.5590087,411.5590087,-598.4021065,-598.4021065,-598.4021065,0,0,0,1516.836125
10-05-2016,1704.606122,-1784.10438,3743.800687,1704.606122,1704.606122,-759.7543791,-759.7543791,-759.7543791,-171.2908683,-171.2908683,-171.2908683,-588.4635108,-588.4635108,-588.4635108,0,0,0,944.8517432
11-05-2016,1705.533022,-2628.109433,2701.36503,1705.533022,1705.533022,-1616.044712,-1616.044712,-1616.044712,-1041.47232,-1041.47232,-1041.47232,-574.5723926,-574.5723926,-574.5723926,0,0,0,89.48830946
12-05-2016,1706.459921,-1269.886079,4282.989322,1706.459921,1706.459921,-401.1180503,-401.1180503,-401.1180503,155.7413792,155.7413792,155.7413792,-556.8594295,-556.8594295,-556.8594295,0,0,0,1305.341871
14-05-2016,1708.31372,-1641.35482,3823.431816,1708.31372,1708.31372,-488.9958718,-488.9958718,-488.9958718,21.96802764,21.96802764,21.96802764,-510.9638994,-510.9638994,-510.9638994,0,0,0,1219.317848
15-05-2016,1709.240619,-1209.163666,4165.056437,1709.240619,1709.240619,-279.7417355,-279.7417355,-279.7417355,203.7542451,203.7542451,203.7542451,-483.4959807,-483.4959807,-483.4959807,0,0,0,1429.498884
16-05-2016,1710.167519,-1194.308737,4420.065345,1710.167519,1710.167519,-42.05784666,-42.05784666,-42.05784666,411.5590087,411.5590087,411.5590087,-453.6168554,-453.6168554,-453.6168554,0,0,0,1668.109672
17-05-2016,1711.094418,-1526.243088,3961.772555,1711.094418,1711.094418,-593.145987,-593.145987,-593.145987,-171.2908683,-171.2908683,-171.2908683,-421.8551187,-421.8551187,-421.8551187,0,0,0,1117.948431
18-05-2016,1712.021317,-2740.164958,2978.682098,1712.021317,1712.021317,-1430.257108,-1430.257108,-1430.257108,-1041.47232,-1041.47232,-1041.47232,-388.784788,-388.784788,-388.784788,0,0,0,281.7642099
19-05-2016,1712.948217,-1083.258267,4305.850484,1712.948217,1712.948217,-199.2692086,-199.2692086,-199.2692086,155.7413792,155.7413792,155.7413792,-355.0105878,-355.0105878,-355.0105878,0,0,0,1513.679008
20-05-2016,1713.875116,-943.2266192,4319.336052,1713.875116,1713.875116,98.58790999,98.58790999,98.58790999,419.7405272,419.7405272,419.7405272,-321.1526172,-321.1526172,-321.1526172,0,0,0,1812.463026
21-05-2016,1714.806672,-1367.004822,4114.46239,1714.806672,1714.806672,-265.8628063,-265.8628063,-265.8628063,21.96802764,21.96802764,21.96802764,-287.8308339,-287.8308339,-287.8308339,0,0,0,1448.943866
22-05-2016,1715.738229,-1181.94092,4355.290608,1715.738229,1715.738229,-51.89554229,-51.89554229,-51.89554229,203.7542451,203.7542451,203.7542451,-255.6497874,-255.6497874,-255.6497874,0,0,0,1663.842686
23-05-2016,1716.669785,-881.6533512,4714.488844,1716.669785,1716.669785,186.3749954,186.3749954,186.3749954,411.5590087,411.5590087,411.5590087,-225.1840133,-225.1840133,-225.1840133,0,0,0,1903.04478
24-05-2016,1717.601341,-1334.612269,4048.041603,1717.601341,1717.601341,-368.2553474,-368.2553474,-368.2553474,-171.2908683,-171.2908683,-171.2908683,-196.9644791,-196.9644791,-196.9644791,0,0,0,1349.345994
25-05-2016,1718.532897,-2278.054233,3090.663225,1718.532897,1718.532897,-1212.938748,-1212.938748,-1212.938748,-1041.47232,-1041.47232,-1041.47232,-171.4664287,-171.4664287,-171.4664287,0,0,0,505.5941489
26-05-2016,1719.464453,-984.7310053,4517.890138,1719.464453,1719.464453,6.642449212,6.642449212,6.642449212,155.7413792,155.7413792,155.7413792,-149.09893,-149.09893,-149.09893,0,0,0,1726.106903
27-05-2016,1720.39601,-792.9731167,4886.209547,1720.39601,1720.39601,289.5441549,289.5441549,289.5441549,419.7405272,419.7405272,419.7405272,-130.1963723,-130.1963723,-130.1963723,0,0,0,2009.940165
28-05-2016,1721.327566,-1097.737651,4306.915071,1721.327566,1721.327566,-93.04407477,-93.04407477,-93.04407477,21.96802764,21.96802764,21.96802764,-115.0121024,-115.0121024,-115.0121024,0,0,0,1628.283491
29-05-2016,1722.259122,-982.5861703,4654.092757,1722.259122,1722.259122,100.0399224,100.0399224,100.0399224,203.7542451,203.7542451,203.7542451,-103.7143227,-103.7143227,-103.7143227,0,0,0,1822.299044
30-05-2016,1723.190678,-650.541579,4689.269808,1723.190678,1723.190678,315.1747015,315.1747015,315.1747015,411.5590087,411.5590087,411.5590087,-96.38430729,-96.38430729,-96.38430729,0,0,0,2038.36538
31-05-2016,1724.122234,-1327.433301,4133.367816,1724.122234,1724.122234,-264.3077959,-264.3077959,-264.3077959,-171.2908683,-171.2908683,-171.2908683,-93.01692765,-93.01692765,-93.01692765,0,0,0,1459.814438
02-06-2016,1725.985347,-1029.795406,4423.409888,1725.985347,1725.985347,58.0051692,58.0051692,58.0051692,155.7413792,155.7413792,155.7413792,-97.73621001,-97.73621001,-97.73621001,0,0,0,1783.990516
03-06-2016,1726.916903,-696.8758831,4624.398034,1726.916903,1726.916903,314.324778,314.324778,314.324778,419.7405272,419.7405272,419.7405272,-105.4157492,-105.4157492,-105.4157492,0,0,0,2041.241681
04-06-2016,1727.848459,-986.6151788,4416.624859,1727.848459,1727.848459,-94.29085234,-94.29085234,-94.29085234,21.96802764,21.96802764,21.96802764,-116.25888,-116.25888,-116.25888,0,0,0,1633.557607
05-06-2016,1728.780015,-873.1992812,4541.755395,1728.780015,1728.780015,73.84555462,73.84555462,73.84555462,203.7542451,203.7542451,203.7542451,-129.9086905,-129.9086905,-129.9086905,0,0,0,1802.62557
06-06-2016,1729.711572,-860.2973806,4884.581872,1729.711572,1729.711572,265.5936083,265.5936083,265.5936083,411.5590087,411.5590087,411.5590087,-145.9654004,-145.9654004,-145.9654004,0,0,0,1995.30518
07-06-2016,1730.643128,-1189.763144,4228.298261,1730.643128,1730.643128,-335.2888588,-335.2888588,-335.2888588,-171.2908683,-171.2908683,-171.2908683,-163.9979906,-163.9979906,-163.9979906,0,0,0,1395.354269
09-06-2016,1732.50624,-844.8838356,4600.540357,1732.50624,1732.50624,-48.44132565,-48.44132565,-48.44132565,155.7413792,155.7413792,155.7413792,-204.1827049,-204.1827049,-204.1827049,0,0,0,1684.064914
10-06-2016,1733.437796,-812.3669978,4766.650408,1733.437796,1733.437796,194.3158792,194.3158792,194.3158792,419.7405272,419.7405272,419.7405272,-225.424648,-225.424648,-225.424648,0,0,0,1927.753675
11-06-2016,1734.369353,-1185.438959,4344.858105,1734.369353,1734.369353,-224.876991,-224.876991,-224.876991,21.96802764,21.96802764,21.96802764,-246.8450186,-246.8450186,-246.8450186,0,0,0,1509.492362
12-06-2016,1735.300909,-1132.119501,4357.888374,1735.300909,1735.300909,-64.27852233,-64.27852233,-64.27852233,203.7542451,203.7542451,203.7542451,-268.0327675,-268.0327675,-268.0327675,0,0,0,1671.022386
13-06-2016,1736.232465,-903.7311168,4659.162977,1736.232465,1736.232465,122.947117,122.947117,122.947117,411.5590087,411.5590087,411.5590087,-288.6118918,-288.6118918,-288.6118918,0,0,0,1859.179582
14-06-2016,1737.164021,-1360.881453,4040.881622,1737.164021,1737.164021,-479.5399781,-479.5399781,-479.5399781,-171.2908683,-171.2908683,-171.2908683,-308.2491098,-308.2491098,-308.2491098,0,0,0,1257.624043
15-06-2016,1738.095577,-2394.012805,3101.638808,1738.095577,1738.095577,-1368.132299,-1368.132299,-1368.132299,-1041.47232,-1041.47232,-1041.47232,-326.6599791,-326.6599791,-326.6599791,0,0,0,369.9632785
16-06-2016,1739.027133,-1015.137387,4365.752847,1739.027133,1739.027133,-187.8719624,-187.8719624,-187.8719624,155.7413792,155.7413792,155.7413792,-343.6133416,-343.6133416,-343.6133416,0,0,0,1551.155171
17-06-2016,1739.95869,-848.4119017,4479.59881,1739.95869,1739.95869,60.80649741,60.80649741,60.80649741,419.7405272,419.7405272,419.7405272,-358.9340298,-358.9340298,-358.9340298,0,0,0,1800.765187
18-06-2016,1740.890246,-1261.993999,4222.775922,1740.890246,1740.890246,-350.5357978,-350.5357978,-350.5357978,21.96802764,21.96802764,21.96802764,-372.5038254,-372.5038254,-372.5038254,0,0,0,1390.354448
19-06-2016,1741.821802,-1240.201038,4300.929644,1741.821802,1741.821802,-180.5064658,-180.5064658,-180.5064658,203.7542451,203.7542451,203.7542451,-384.260711,-384.260711,-384.260711,0,0,0,1561.315336
20-06-2016,1742.753358,-926.4815263,4566.11999,1742.753358,1742.753358,17.36250154,17.36250154,17.36250154,411.5590087,411.5590087,411.5590087,-394.1965072,-394.1965072,-394.1965072,0,0,0,1760.11586
21-06-2016,1743.684914,-1786.69007,3716.523273,1743.684914,1743.684914,-573.6439031,-573.6439031,-573.6439031,-171.2908683,-171.2908683,-171.2908683,-402.3530348,-402.3530348,-402.3530348,0,0,0,1170.041011
23-06-2016,1745.548027,-1234.160973,4228.252404,1745.548027,1745.548027,-257.9722865,-257.9722865,-257.9722865,155.7413792,155.7413792,155.7413792,-413.7136657,-413.7136657,-413.7136657,0,0,0,1487.57574
24-06-2016,1746.479583,-970.6696396,4476.398443,1746.479583,1746.479583,2.54052517,2.54052517,2.54052517,419.7405272,419.7405272,419.7405272,-417.200002,-417.200002,-417.200002,0,0,0,1749.020108
25-06-2016,1747.411139,-1406.833627,4258.455863,1747.411139,1747.411139,-397.4887871,-397.4887871,-397.4887871,21.96802764,21.96802764,21.96802764,-419.4568148,-419.4568148,-419.4568148,0,0,0,1349.922352
26-06-2016,1748.342695,-1130.826473,4237.74691,1748.342695,1748.342695,-216.9266344,-216.9266344,-216.9266344,203.7542451,203.7542451,203.7542451,-420.6808795,-420.6808795,-420.6808795,0,0,0,1531.416061
27-06-2016,1749.274252,-993.3831866,4512.534994,1749.274252,1749.274252,-9.517884245,-9.517884245,-9.517884245,411.5590087,411.5590087,411.5590087,-421.076893,-421.076893,-421.076893,0,0,0,1739.756367
28-06-2016,1750.205808,-1391.91144,3760.191469,1750.205808,1750.205808,-592.1405255,-592.1405255,-592.1405255,-171.2908683,-171.2908683,-171.2908683,-420.8496573,-420.8496573,-420.8496573,0,0,0,1158.065282
29-06-2016,1751.137364,-2298.945472,3077.268475,1751.137364,1751.137364,-1461.66904,-1461.66904,-1461.66904,-1041.47232,-1041.47232,-1041.47232,-420.1967205,-420.1967205,-420.1967205,0,0,0,289.4683239
30-06-2016,1752.06892,-1213.843843,4259.136925,1752.06892,1752.06892,-263.5603197,-263.5603197,-263.5603197,155.7413792,155.7413792,155.7413792,-419.3016989,-419.3016989,-419.3016989,0,0,0,1488.5086
01-07-2016,1753.000476,-1032.568297,4462.305084,1753.000476,1753.000476,1.412051977,1.412051977,1.412051977,419.7405272,419.7405272,419.7405272,-418.3284752,-418.3284752,-418.3284752,0,0,0,1754.412528
02-07-2016,1753.932033,-1456.743683,3994.698652,1753.932033,1753.932033,-395.4484051,-395.4484051,-395.4484051,21.96802764,21.96802764,21.96802764,-417.4164328,-417.4164328,-417.4164328,0,0,0,1358.483627
03-07-2016,1754.876356,-1034.443163,4203.228883,1754.876356,1754.876356,-212.922603,-212.922603,-212.922603,203.7542451,203.7542451,203.7542451,-416.6768482,-416.6768482,-416.6768482,0,0,0,1541.953753
04-07-2016,1755.820679,-954.5072472,4307.31682,1755.820679,1755.820679,-4.631511224,-4.631511224,-4.631511224,411.5590087,411.5590087,411.5590087,-416.19052,-416.19052,-416.19052,0,0,0,1751.189168
07-07-2016,1758.653648,-1181.339175,4173.441532,1758.653648,1758.653648,-260.8462277,-260.8462277,-260.8462277,155.7413792,155.7413792,155.7413792,-416.5876069,-416.5876069,-416.5876069,0,0,0,1497.80742
08-07-2016,1759.597971,-986.409795,4535.146214,1759.597971,1759.597971,2.440121534,2.440121534,2.440121534,419.7405272,419.7405272,419.7405272,-417.3004056,-417.3004056,-417.3004056,0,0,0,1762.038093
09-07-2016,1760.542294,-1222.567645,4214.792646,1760.542294,1760.542294,-396.2496648,-396.2496648,-396.2496648,21.96802764,21.96802764,21.96802764,-418.2176925,-418.2176925,-418.2176925,0,0,0,1364.29263
10-07-2016,1761.486618,-1074.809712,4180.777791,1761.486618,1761.486618,-215.5016855,-215.5016855,-215.5016855,203.7542451,203.7542451,203.7542451,-419.2559307,-419.2559307,-419.2559307,0,0,0,1545.984932
12-07-2016,1763.375264,-1694.92387,3965.301779,1763.375264,1763.375264,-592.5836029,-592.5836029,-592.5836029,-171.2908683,-171.2908683,-171.2908683,-421.2927346,-421.2927346,-421.2927346,0,0,0,1170.791661
14-07-2016,1765.26391,-1141.925717,4324.481388,1765.26391,1765.26391,-266.804698,-266.804698,-266.804698,155.7413792,155.7413792,155.7413792,-422.5460772,-422.5460772,-422.5460772,0,0,0,1498.459212
15-07-2016,1766.208233,-940.7893667,4591.057522,1766.208233,1766.208233,-2.87143446,-2.87143446,-2.87143446,419.7405272,419.7405272,419.7405272,-422.6119616,-422.6119616,-422.6119616,0,0,0,1763.336799
16-07-2016,1767.152556,-1437.912948,4263.069472,1767.152556,1767.152556,-400.2121345,-400.2121345,-400.2121345,21.96802764,21.96802764,21.96802764,-422.1801621,-422.1801621,-422.1801621,0,0,0,1366.940422
17-07-2016,1768.096879,-1189.727982,4290.332368,1768.096879,1768.096879,-217.4233265,-217.4233265,-217.4233265,203.7542451,203.7542451,203.7542451,-421.1775717,-421.1775717,-421.1775717,0,0,0,1550.673553
18-07-2016,1769.041202,-1135.519483,4403.755253,1769.041202,1769.041202,-7.992329722,-7.992329722,-7.992329722,411.5590087,411.5590087,411.5590087,-419.5513385,-419.5513385,-419.5513385,0,0,0,1761.048873
19-07-2016,1769.985526,-1614.95519,3926.160205,1769.985526,1769.985526,-588.562374,-588.562374,-588.562374,-171.2908683,-171.2908683,-171.2908683,-417.2715058,-417.2715058,-417.2715058,0,0,0,1181.423152
20-07-2016,1770.929849,-2442.643213,3028.81082,1770.929849,1770.929849,-1455.804931,-1455.804931,-1455.804931,-1041.47232,-1041.47232,-1041.47232,-414.3326113,-414.3326113,-414.3326113,0,0,0,315.1249179
21-07-2016,1771.874172,-1382.509789,4140.014074,1771.874172,1771.874172,-255.0127957,-255.0127957,-255.0127957,155.7413792,155.7413792,155.7413792,-410.7541749,-410.7541749,-410.7541749,0,0,0,1516.861376
22-07-2016,1772.818495,-1068.423654,4449.697743,1772.818495,1772.818495,13.16048347,13.16048347,13.16048347,419.7405272,419.7405272,419.7405272,-406.5800437,-406.5800437,-406.5800437,0,0,0,1785.978978
23-07-2016,1773.762818,-1378.861222,4315.725891,1773.762818,1773.762818,-379.9085734,-379.9085734,-379.9085734,21.96802764,21.96802764,21.96802764,-401.876601,-401.876601,-401.876601,0,0,0,1393.854245
24-07-2016,1774.707141,-1179.594407,4454.052722,1774.707141,1774.707141,-192.9756449,-192.9756449,-192.9756449,203.7542451,203.7542451,203.7542451,-396.7298901,-396.7298901,-396.7298901,0,0,0,1581.731496
25-07-2016,1775.651464,-925.5401398,4561.056081,1775.651464,1775.651464,20.31727175,20.31727175,20.31727175,411.5590087,411.5590087,411.5590087,-391.241737,-391.241737,-391.241737,0,0,0,1795.968736
28-07-2016,1778.484434,-1270.263029,4437.736819,1778.484434,1778.484434,-218.1375308,-218.1375308,-218.1375308,155.7413792,155.7413792,155.7413792,-373.87891,-373.87891,-373.87891,0,0,0,1560.346903
29-07-2016,1779.428757,-903.6102131,4397.68524,1779.428757,1779.428757,51.56191246,51.56191246,51.56191246,419.7405272,419.7405272,419.7405272,-368.1786147,-368.1786147,-368.1786147,0,0,0,1830.990669
30-07-2016,1780.37308,-1330.090137,4174.512928,1780.37308,1780.37308,-340.726969,-340.726969,-340.726969,21.96802764,21.96802764,21.96802764,-362.6949966,-362.6949966,-362.6949966,0,0,0,1439.646111
31-07-2016,1781.317403,-1166.290963,4193.037675,1781.317403,1781.317403,-153.7519399,-153.7519399,-153.7519399,203.7542451,203.7542451,203.7542451,-357.5061851,-357.5061851,-357.5061851,0,0,0,1627.565463
01-08-2016,1782.261726,-782.3229421,4700.085701,1782.261726,1782.261726,58.89441942,58.89441942,58.89441942,411.5590087,411.5590087,411.5590087,-352.6645893,-352.6645893,-352.6645893,0,0,0,1841.156146
02-08-2016,1783.206049,-1541.716771,4220.921489,1783.206049,1783.206049,-519.4822794,-519.4822794,-519.4822794,-171.2908683,-171.2908683,-171.2908683,-348.1914111,-348.1914111,-348.1914111,0,0,0,1263.72377
03-08-2016,1784.150372,-2256.191646,3012.719771,1784.150372,1784.150372,-1385.544239,-1385.544239,-1385.544239,-1041.47232,-1041.47232,-1041.47232,-344.0719197,-344.0719197,-344.0719197,0,0,0,398.6061331
04-08-2016,1785.094696,-1079.526868,4242.206422,1785.094696,1785.094696,-184.5102987,-184.5102987,-184.5102987,155.7413792,155.7413792,155.7413792,-340.2516779,-340.2516779,-340.2516779,0,0,0,1600.584397
05-08-2016,1786.039019,-919.434512,4709.075092,1786.039019,1786.039019,83.10664296,83.10664296,83.10664296,419.7405272,419.7405272,419.7405272,-336.6338842,-336.6338842,-336.6338842,0,0,0,1869.145662
06-08-2016,1786.983342,-1270.471559,4087.560249,1786.983342,1786.983342,-311.1099351,-311.1099351,-311.1099351,21.96802764,21.96802764,21.96802764,-333.0779628,-333.0779628,-333.0779628,0,0,0,1475.873407
07-08-2016,1787.927665,-1052.005567,4412.260549,1787.927665,1787.927665,-125.6452549,-125.6452549,-125.6452549,203.7542451,203.7542451,203.7542451,-329.3995,-329.3995,-329.3995,0,0,0,1662.28241
